,type,Bathrooms,rooms_available,Electricity,Internet,cluster
4200,3,0.0,0.23076923076923078,0,0,0
4201,3,0.0,0.23076923076923078,0,0,0
4202,3,0.0,0.15384615384615385,0,0,0
4203,3,0.0,0.07692307692307693,0,0,0
4205,3,0.125,0.38461538461538464,0,0,0
4206,2,0.125,0.07692307692307693,0,0,2
4207,3,0.0,0.15384615384615385,0,0,0
4208,3,0.0,0.07692307692307693,0,0,0
4209,3,0.125,0.07692307692307693,0,0,0
4213,3,0.0,0.23076923076923078,0,0,0
4214,2,0.125,0.3076923076923077,1,1,3
4215,3,0.0,0.23076923076923078,0,0,0
4217,3,0.125,0.38461538461538464,1,1,1
4218,2,0.0,0.15384615384615385,1,1,3
4219,2,0.25,0.15384615384615385,0,0,2
4220,2,0.125,0.3076923076923077,1,1,3
4221,3,0.125,0.5384615384615385,1,1,1
4222,3,0.125,0.3076923076923077,1,1,1
4223,3,0.25,0.38461538461538464,1,1,1
4224,3,0.25,0.5384615384615385,1,1,1
4225,3,0.125,0.5384615384615385,1,1,1
4226,3,0.25,0.38461538461538464,1,1,1
4227,3,0.125,0.38461538461538464,1,1,1
4229,3,0.0,0.3076923076923077,0,0,0
4230,2,0.125,0.38461538461538464,1,1,3
4231,2,0.125,0.4615384615384616,1,1,3
4233,3,0.0,0.23076923076923078,1,1,1
4234,2,0.125,0.07692307692307693,1,0,2
4236,3,0.125,0.38461538461538464,0,0,0
4237,3,0.125,0.3076923076923077,0,0,0
4238,3,0.125,0.15384615384615385,0,0,0
4239,3,0.125,0.3076923076923077,0,0,0
4241,3,0.25,0.38461538461538464,0,0,0
4242,3,0.125,0.23076923076923078,0,0,0
4243,3,0.125,0.23076923076923078,0,0,0
4245,2,0.25,0.15384615384615385,0,0,2
4246,2,0.0,0.07692307692307693,0,0,2
4247,3,0.0,0.07692307692307693,0,0,0
4248,3,0.0,0.07692307692307693,0,0,0
4250,2,0.0,0.15384615384615385,0,0,2
4251,1,0.0,0.0,1,1,3
4252,3,0.0,0.15384615384615385,1,1,1
4253,3,0.125,0.23076923076923078,1,1,1
4254,3,0.125,0.38461538461538464,0,0,0
4256,2,0.125,0.23076923076923078,0,0,2
4257,3,0.125,0.3076923076923077,1,1,1
4258,3,0.125,0.3076923076923077,1,1,1
4259,3,0.125,0.0,1,1,1
4260,2,0.25,0.3076923076923077,1,1,3
4261,3,0.25,0.38461538461538464,1,1,1
4262,3,0.25,0.0,0,0,0
4263,3,0.125,0.23076923076923078,1,1,1
4264,3,0.125,0.23076923076923078,1,1,1
4265,3,0.0,0.23076923076923078,1,1,1
4266,3,0.0,0.15384615384615385,0,0,0
4267,3,0.0,0.15384615384615385,1,1,1
4268,3,0.125,0.38461538461538464,1,1,1
4269,3,0.25,0.38461538461538464,0,0,0
4270,3,0.25,0.38461538461538464,0,0,0
4271,2,0.0,0.15384615384615385,0,0,2
4272,3,0.0,0.07692307692307693,0,0,0
4273,3,0.125,0.38461538461538464,0,0,0
4274,3,0.0,0.15384615384615385,0,0,0
4277,3,0.0,0.07692307692307693,0,0,0
4279,3,0.125,0.23076923076923078,0,0,0
4288,3,0.0,0.23076923076923078,0,0,0
4289,3,0.0,0.23076923076923078,0,0,0
4290,3,0.0,0.23076923076923078,0,0,0
4291,3,0.0,0.23076923076923078,0,0,0
4292,3,0.0,0.3076923076923077,0,0,0
4293,3,0.0,0.23076923076923078,0,0,0
4295,3,0.125,0.3076923076923077,0,0,0
4296,3,0.0,0.3076923076923077,0,0,0
4297,3,0.0,0.3076923076923077,0,0,0
4298,3,0.0,0.3076923076923077,0,0,0
4299,3,0.125,0.3076923076923077,0,0,0
4300,3,0.125,0.3076923076923077,0,0,0
4301,3,0.125,0.3076923076923077,0,0,0
4303,1,0.0,0.0,1,1,3
4304,3,0.0,0.23076923076923078,0,0,0
4305,3,0.125,0.38461538461538464,0,0,0
4306,2,0.0,0.15384615384615385,0,0,2
4307,3,0.0,0.4615384615384616,0,0,0
4308,3,0.0,0.15384615384615385,0,0,0
4309,3,0.125,0.3076923076923077,0,0,0
4310,3,0.125,0.23076923076923078,0,0,0
4311,3,0.25,0.4615384615384616,0,0,0
4312,2,0.0,0.07692307692307693,0,0,2
4314,3,0.125,0.23076923076923078,0,0,0
4315,2,0.0,0.07692307692307693,0,0,2
4322,2,0.0,0.15384615384615385,0,0,2
4324,3,0.0,0.23076923076923078,0,0,0
4325,3,0.125,0.4615384615384616,0,1,1
4326,1,0.0,0.0,1,1,3
4327,3,0.125,0.23076923076923078,0,0,0
4328,2,0.125,0.23076923076923078,0,0,2
4329,3,0.25,0.4615384615384616,0,0,0
4330,3,0.25,0.38461538461538464,0,0,0
4331,3,0.125,0.5384615384615385,0,0,0
4332,3,0.125,0.4615384615384616,0,0,0
4333,3,0.125,0.4615384615384616,0,0,0
4334,3,0.25,0.4615384615384616,0,0,0
4335,3,0.25,0.5384615384615385,0,0,0
4336,3,0.25,0.4615384615384616,1,1,1
4337,3,0.0,0.23076923076923078,1,1,1
4338,3,0.0,0.23076923076923078,1,1,1
4339,3,0.125,0.23076923076923078,1,1,1
4341,3,0.125,0.23076923076923078,0,0,0
4342,3,0.25,0.3076923076923077,1,1,1
4343,2,0.125,0.3076923076923077,0,0,2
4344,3,0.125,0.15384615384615385,0,0,0
4345,3,0.25,0.4615384615384616,0,0,0
4346,2,0.125,0.23076923076923078,0,0,2
4349,3,0.125,0.23076923076923078,0,0,0
4350,3,0.125,0.38461538461538464,0,0,0
4351,3,0.0,0.07692307692307693,0,0,0
4352,3,0.125,0.23076923076923078,0,0,0
4356,2,0.0,0.07692307692307693,0,0,2
4357,2,0.125,0.07692307692307693,0,0,2
4358,2,0.125,0.07692307692307693,0,0,2
4359,3,0.0,0.3076923076923077,0,0,0
4360,1,0.0,0.0,1,1,3
4361,3,0.0,0.23076923076923078,0,0,0
4363,3,0.125,0.15384615384615385,0,0,0
4364,2,0.0,0.15384615384615385,0,0,2
4365,3,0.125,0.38461538461538464,0,0,0
4366,3,0.0,0.23076923076923078,0,0,0
4367,3,0.0,0.23076923076923078,0,0,0
4368,3,0.25,0.4615384615384616,0,0,0
4369,3,0.125,0.38461538461538464,0,0,0
4370,3,0.0,0.07692307692307693,0,0,0
4371,3,0.25,0.4615384615384616,0,0,0
4372,3,0.25,0.4615384615384616,0,0,0
4373,2,0.125,0.3076923076923077,0,0,2
4374,3,0.25,0.38461538461538464,0,0,0
4376,3,0.125,0.23076923076923078,0,0,0
4377,3,0.0,0.23076923076923078,0,0,0
4378,3,0.125,0.3076923076923077,0,0,0
4379,3,0.25,0.4615384615384616,0,0,0
4380,3,0.0,0.07692307692307693,0,0,0
4381,3,0.0,0.07692307692307693,0,0,0
4382,3,0.0,0.15384615384615385,0,0,0
4383,3,0.0,0.07692307692307693,0,0,0
4384,2,0.0,0.07692307692307693,0,0,2
4385,2,0.0,0.0,0,0,2
4386,3,0.125,0.0,0,0,0
4388,3,0.125,0.38461538461538464,0,0,0
4389,3,0.125,0.3076923076923077,0,0,0
4390,3,0.25,0.3076923076923077,0,0,0
4391,3,0.125,0.07692307692307693,0,0,0
4392,3,0.125,0.3076923076923077,0,0,0
4393,3,0.125,0.07692307692307693,0,0,0
4394,3,0.125,0.3076923076923077,0,0,0
4395,3,0.0,0.23076923076923078,1,1,1
4396,3,0.0,0.23076923076923078,0,0,0
4398,2,0.0,0.07692307692307693,1,1,3
4400,3,0.0,0.15384615384615385,0,0,0
4401,3,0.125,0.38461538461538464,0,0,0
4402,3,0.125,0.15384615384615385,0,0,0
4403,2,0.125,0.15384615384615385,0,0,2
4404,2,0.0,0.0,0,0,2
4405,3,0.0,0.23076923076923078,0,0,0
4406,3,0.0,0.23076923076923078,0,0,0
4407,3,0.125,0.3076923076923077,0,0,0
4408,3,0.25,0.15384615384615385,0,0,0
4410,2,0.125,0.07692307692307693,0,0,2
4414,2,0.0,0.07692307692307693,0,0,2
4416,2,0.125,0.38461538461538464,1,1,3
4417,2,0.0,0.15384615384615385,1,1,3
4419,3,0.125,0.23076923076923078,1,1,1
4420,3,0.25,0.23076923076923078,1,1,1
4424,3,0.125,0.38461538461538464,0,0,0
4426,3,0.125,0.3076923076923077,0,0,0
4427,3,0.125,0.4615384615384616,0,0,0
4428,3,0.0,0.15384615384615385,0,0,0
4429,3,0.125,0.38461538461538464,0,0,0
4430,3,0.0,0.15384615384615385,0,0,0
4431,3,0.125,0.4615384615384616,0,0,0
4432,2,0.0,0.07692307692307693,0,0,2
4433,3,0.125,0.38461538461538464,0,0,0
4436,3,0.25,0.38461538461538464,0,0,0
4437,3,0.125,0.3076923076923077,1,1,1
4438,3,0.125,0.3076923076923077,1,1,1
4439,3,0.125,0.4615384615384616,1,1,1
4440,3,0.0,0.23076923076923078,0,0,0
4443,3,0.25,0.38461538461538464,1,1,1
4444,3,0.0,0.23076923076923078,0,0,0
4446,3,0.25,0.3076923076923077,0,0,0
4448,3,0.0,0.23076923076923078,0,0,0
4450,3,0.0,0.23076923076923078,0,0,0
4451,3,0.0,0.07692307692307693,0,0,0
4452,3,0.125,0.3076923076923077,0,0,0
4453,2,0.125,0.07692307692307693,0,0,2
4454,3,0.0,0.15384615384615385,0,0,0
4455,3,0.0,0.0,0,0,0
4457,3,0.125,0.23076923076923078,0,0,0
4458,3,0.0,0.23076923076923078,0,0,0
4459,3,0.0,0.23076923076923078,1,1,1
4460,3,0.125,0.0,1,1,1
4461,3,0.25,0.23076923076923078,0,0,0
4462,3,0.25,0.23076923076923078,0,0,0
4463,3,0.125,0.3076923076923077,0,0,0
4465,3,0.0,0.23076923076923078,0,0,0
4466,3,0.125,0.23076923076923078,0,0,0
4467,3,0.0,0.15384615384615385,0,0,0
4468,3,0.25,0.0,1,1,1
4469,3,0.125,0.07692307692307693,1,1,1
4470,3,0.125,0.3076923076923077,1,1,1
4471,3,0.25,0.15384615384615385,1,1,1
4472,3,0.125,0.5384615384615385,1,1,1
4473,3,0.125,0.3076923076923077,1,1,1
4474,3,0.25,0.3076923076923077,1,1,1
4475,3,0.0,0.0,0,0,0
4477,2,0.0,0.15384615384615385,0,0,2
4478,3,0.0,0.07692307692307693,0,0,0
4479,3,0.25,0.38461538461538464,0,0,0
4482,3,0.125,0.4615384615384616,0,0,0
4483,3,0.0,0.23076923076923078,0,0,0
4484,2,0.0,0.0,0,0,2
4485,2,0.25,0.15384615384615385,0,0,2
4487,2,0.0,0.15384615384615385,0,0,2
4488,3,0.125,0.3076923076923077,0,0,0
4490,1,0.0,0.0,1,1,3
4491,3,0.0,0.0,0,0,0
4493,3,0.125,0.3076923076923077,1,1,1
4494,3,0.25,0.38461538461538464,1,1,1
4495,3,0.125,0.23076923076923078,1,1,1
4497,2,0.0,0.07692307692307693,0,0,2
4499,3,0.0,0.23076923076923078,0,0,0
4501,3,0.0,0.23076923076923078,0,0,0
4502,3,0.0,0.3076923076923077,0,0,0
4504,3,0.0,0.3076923076923077,1,1,1
4505,3,0.25,0.3076923076923077,1,1,1
4506,3,0.25,0.38461538461538464,0,0,0
4507,3,0.0,0.23076923076923078,0,0,0
4508,2,0.0,0.0,0,0,2
4509,3,0.125,0.38461538461538464,0,0,0
4510,3,0.0,0.23076923076923078,0,0,0
4511,3,0.125,0.5384615384615385,0,0,0
4512,3,0.25,0.6153846153846154,0,0,0
4513,2,0.125,0.3076923076923077,1,1,3
4515,3,0.0,0.0,1,1,1
4516,3,0.25,0.0,1,1,1
4517,3,0.0,0.23076923076923078,0,0,0
4518,3,0.125,0.38461538461538464,0,0,0
4519,3,0.0,0.23076923076923078,0,0,0
4520,3,0.25,0.5384615384615385,1,1,1
4521,3,0.25,0.4615384615384616,1,1,1
4522,3,0.125,0.4615384615384616,1,1,1
4524,2,0.0,0.38461538461538464,0,0,2
4529,3,0.0,0.23076923076923078,1,1,1
4530,3,0.125,0.4615384615384616,1,1,1
4531,3,0.0,0.07692307692307693,0,0,0
4532,3,0.125,0.23076923076923078,0,0,0
4533,2,0.0,0.15384615384615385,0,0,2
4534,3,0.125,0.38461538461538464,0,0,0
4535,3,0.125,0.3076923076923077,1,1,1
4536,3,0.125,0.0,0,0,0
4538,3,0.25,0.6923076923076923,0,0,0
4539,3,0.125,0.3076923076923077,0,0,0
4540,2,0.0,0.15384615384615385,0,0,2
4541,3,0.125,0.38461538461538464,0,0,0
4542,3,0.125,0.38461538461538464,0,0,0
4544,2,0.0,0.07692307692307693,0,0,2
4545,2,0.0,0.07692307692307693,0,0,2
4546,3,0.125,0.38461538461538464,0,0,0
4547,2,0.0,0.15384615384615385,0,0,2
4548,3,0.125,0.38461538461538464,0,0,0
4549,3,0.0,0.15384615384615385,0,0,0
4550,3,0.125,0.5384615384615385,0,0,0
4551,3,0.0,0.3076923076923077,0,0,0
4552,3,0.25,0.4615384615384616,0,0,0
4553,3,0.125,0.38461538461538464,0,0,0
4554,3,0.125,0.38461538461538464,0,0,0
4555,3,0.25,0.6923076923076923,0,0,0
4557,3,0.125,0.23076923076923078,0,0,0
4559,3,0.125,0.38461538461538464,0,0,0
4560,3,0.125,0.38461538461538464,0,0,0
4562,3,0.125,0.38461538461538464,0,0,0
4563,3,0.125,0.38461538461538464,0,0,0
4564,3,0.25,0.38461538461538464,0,0,0
4566,3,0.25,0.5384615384615385,0,0,0
4567,3,0.25,0.5384615384615385,0,0,0
4568,3,0.125,0.4615384615384616,0,0,0
4570,3,0.125,0.3076923076923077,0,0,0
4571,3,0.25,0.38461538461538464,0,0,0
4572,3,0.0,0.23076923076923078,0,0,0
4573,3,0.25,0.38461538461538464,0,0,0
4574,3,0.0,0.07692307692307693,0,0,0
4575,3,0.125,0.38461538461538464,0,0,0
4576,1,0.0,0.0,1,1,3
4577,1,0.0,0.0,1,1,3
4578,1,0.0,0.0,1,1,3
4579,1,0.0,0.0,1,1,3
4580,1,0.0,0.0,1,1,3
4581,3,0.125,0.3076923076923077,1,1,1
4582,3,0.125,0.23076923076923078,1,1,1
4583,3,0.125,0.15384615384615385,1,1,1
4584,3,0.0,0.23076923076923078,1,1,1
4585,3,0.125,0.23076923076923078,1,1,1
4586,3,0.0,0.07692307692307693,1,1,1
4587,3,0.125,0.23076923076923078,1,1,1
4588,3,0.0,0.15384615384615385,1,1,1
4589,3,0.25,0.0,1,1,1
4590,3,0.25,0.15384615384615385,1,1,1
4591,3,0.25,0.15384615384615385,1,1,1
4596,3,0.125,0.3076923076923077,1,1,1
4599,2,0.125,0.07692307692307693,0,0,2
4600,3,0.125,0.38461538461538464,1,1,1
4601,3,0.125,0.38461538461538464,1,1,1
4602,3,0.0,0.15384615384615385,1,1,1
4603,3,0.0,0.15384615384615385,0,0,0
4604,3,0.125,0.38461538461538464,1,1,1
4605,3,0.25,0.15384615384615385,1,1,1
4606,3,0.0,0.23076923076923078,0,0,0
4607,3,0.125,0.4615384615384616,0,0,0
4608,3,0.125,0.4615384615384616,0,0,0
4609,3,0.0,0.23076923076923078,0,0,0
4610,3,0.0,0.23076923076923078,0,0,0
4612,3,0.125,0.0,1,1,1
4614,3,0.125,0.6153846153846154,1,1,1
4615,3,0.125,0.3076923076923077,1,1,1
4616,3,0.125,0.3076923076923077,1,1,1
4617,2,0.0,0.07692307692307693,0,0,2
4618,3,0.125,0.4615384615384616,0,0,0
4619,3,0.0,0.15384615384615385,0,0,0
4620,3,0.125,0.23076923076923078,0,0,0
4621,3,0.0,0.23076923076923078,0,0,0
4622,3,0.125,0.23076923076923078,0,0,0
4623,3,0.125,0.3076923076923077,0,0,0
4624,3,0.25,0.38461538461538464,0,0,0
4625,3,0.25,0.38461538461538464,0,0,0
4626,3,0.25,0.4615384615384616,0,0,0
4627,3,0.125,0.3076923076923077,0,0,0
4628,3,0.125,0.3076923076923077,0,0,0
4629,2,0.0,0.23076923076923078,0,0,2
4630,2,0.125,0.07692307692307693,0,0,2
4631,2,0.25,0.15384615384615385,0,0,2
4632,2,0.125,0.07692307692307693,0,0,2
4633,1,0.0,0.0,0,0,2
4634,3,0.125,0.0,0,0,0
4635,1,0.0,0.0,0,0,2
4638,3,0.0,0.23076923076923078,0,0,0
4639,3,0.125,0.0,0,0,0
4640,3,0.125,0.38461538461538464,0,0,0
4641,3,0.25,0.38461538461538464,0,0,0
4642,3,0.25,0.4615384615384616,0,0,0
4643,3,0.0,0.3076923076923077,0,0,0
4644,3,0.0,0.23076923076923078,0,0,0
4645,3,0.0,0.0,0,0,0
4646,3,0.0,0.0,0,0,0
4647,3,0.0,0.0,0,0,0
4652,3,0.0,0.23076923076923078,0,0,0
4653,3,0.125,0.23076923076923078,0,0,0
4654,1,0.0,0.0,0,0,2
4657,3,0.0,0.07692307692307693,0,0,0
4658,2,0.0,0.0,0,0,2
4659,3,0.125,0.38461538461538464,0,0,0
4660,3,0.125,0.23076923076923078,0,0,0
4661,3,0.0,0.15384615384615385,0,0,0
4662,3,0.0,0.23076923076923078,0,0,0
4663,3,0.0,0.23076923076923078,0,0,0
4664,3,0.0,0.15384615384615385,0,0,0
4665,3,0.0,0.15384615384615385,0,0,0
4666,3,0.0,0.15384615384615385,0,0,0
4668,3,0.125,0.23076923076923078,0,0,0
4669,3,0.0,0.15384615384615385,0,0,0
4670,3,0.125,0.4615384615384616,0,0,0
4671,2,0.0,0.07692307692307693,0,0,2
4673,3,0.0,0.07692307692307693,0,0,0
4674,2,0.0,0.0,0,0,2
4675,3,0.0,0.0,0,0,0
4676,3,0.125,0.3076923076923077,0,0,0
4677,3,0.125,0.3076923076923077,0,0,0
4678,3,0.125,0.3076923076923077,0,0,0
4679,3,0.125,0.15384615384615385,0,0,0
4680,3,0.25,0.38461538461538464,0,0,0
4681,3,0.25,0.5384615384615385,0,0,0
4682,2,0.125,0.3076923076923077,0,0,2
4684,3,0.125,0.5384615384615385,0,0,0
4686,2,0.0,0.15384615384615385,0,0,2
4687,3,0.125,0.3076923076923077,0,0,0
4690,3,0.125,0.23076923076923078,0,0,0
4691,2,0.125,0.38461538461538464,0,0,2
4692,3,0.25,0.38461538461538464,0,0,0
4693,3,0.25,0.4615384615384616,0,0,0
4696,3,0.125,0.38461538461538464,0,0,0
4697,3,0.0,0.23076923076923078,0,0,0
4701,3,0.0,0.15384615384615385,0,0,0
4702,3,0.125,0.23076923076923078,0,0,0
4703,3,0.25,0.15384615384615385,0,0,0
4704,3,0.125,0.3076923076923077,0,0,0
4705,3,0.25,0.5384615384615385,0,0,0
4706,2,0.0,0.07692307692307693,0,0,2
4708,3,0.25,0.3076923076923077,0,0,0
4709,3,0.0,0.23076923076923078,0,0,0
4710,3,0.0,0.3076923076923077,0,0,0
4711,3,0.0,0.38461538461538464,0,0,0
4712,3,0.0,0.23076923076923078,0,0,0
4713,3,0.0,0.23076923076923078,0,0,0
4714,3,0.125,0.23076923076923078,0,0,0
4715,3,0.0,0.23076923076923078,0,0,0
4716,3,0.125,0.23076923076923078,0,0,0
4717,3,0.125,0.23076923076923078,0,0,0
4718,3,0.125,0.3076923076923077,0,0,0
4719,3,0.125,0.23076923076923078,0,0,0
4720,3,0.125,0.23076923076923078,0,0,0
4721,3,0.125,0.23076923076923078,0,0,0
4722,3,0.0,0.23076923076923078,0,0,0
4723,3,0.0,0.15384615384615385,0,0,0
4724,3,0.0,0.07692307692307693,0,0,0
4725,3,0.0,0.23076923076923078,0,0,0
4726,3,0.25,0.4615384615384616,0,0,0
4727,3,0.25,0.4615384615384616,0,0,0
4728,3,0.25,0.38461538461538464,0,0,0
4733,3,0.125,0.23076923076923078,0,0,0
4734,3,0.125,0.23076923076923078,0,0,0
4735,3,0.25,0.38461538461538464,0,0,0
4736,3,0.0,0.23076923076923078,0,0,0
4737,3,0.25,0.4615384615384616,0,0,0
4740,3,0.125,0.38461538461538464,0,0,0
4741,3,0.125,0.38461538461538464,0,0,0
4742,3,0.0,0.23076923076923078,0,0,0
4743,2,0.0,0.15384615384615385,0,0,2
4746,3,0.0,0.23076923076923078,0,0,0
4747,3,0.125,0.38461538461538464,0,0,0
4748,3,0.125,0.23076923076923078,0,0,0
4749,3,0.0,0.15384615384615385,0,0,0
4750,3,0.25,0.15384615384615385,0,0,0
4751,3,0.125,0.23076923076923078,0,0,0
4752,3,0.125,0.38461538461538464,0,0,0
4753,3,0.25,0.38461538461538464,0,0,0
4754,2,0.0,0.15384615384615385,0,0,2
4755,3,0.125,0.38461538461538464,0,0,0
4762,3,0.25,0.38461538461538464,0,0,0
4763,2,0.0,0.15384615384615385,0,0,2
4764,3,0.125,0.23076923076923078,0,0,0
4765,3,0.0,0.3076923076923077,0,0,0
4766,3,0.25,0.3076923076923077,0,0,0
4767,3,0.0,0.3076923076923077,0,0,0
4768,3,0.125,0.3076923076923077,0,0,0
4770,3,0.125,0.38461538461538464,0,0,0
4771,3,0.125,0.3076923076923077,0,0,0
4772,3,0.25,0.38461538461538464,0,0,0
4774,3,0.25,0.4615384615384616,0,0,0
4775,3,0.25,0.4615384615384616,0,0,0
4776,3,0.125,0.3076923076923077,0,0,0
4777,3,0.125,0.3076923076923077,0,0,0
4778,3,0.125,0.38461538461538464,0,0,0
4779,3,0.125,0.3076923076923077,0,0,0
4780,3,0.125,0.23076923076923078,0,0,0
4781,3,0.125,0.23076923076923078,0,0,0
4782,3,0.125,0.23076923076923078,0,0,0
4783,3,0.0,0.3076923076923077,0,0,0
4784,3,0.125,0.38461538461538464,0,0,0
4785,3,0.125,0.38461538461538464,0,0,0
4786,3,0.125,0.23076923076923078,0,0,0
4787,3,0.125,0.3076923076923077,0,0,0
4788,3,0.25,0.38461538461538464,0,0,0
4790,3,0.25,0.4615384615384616,0,0,0
4791,3,0.25,0.3076923076923077,0,0,0
4796,3,0.25,0.5384615384615385,0,0,0
4797,3,0.125,0.38461538461538464,0,0,0
4798,3,0.125,0.38461538461538464,0,0,0
4799,3,0.125,0.38461538461538464,0,0,0
4800,3,0.25,0.38461538461538464,0,0,0
4801,3,0.25,0.38461538461538464,0,0,0
4802,3,0.125,0.3076923076923077,0,0,0
4803,3,0.125,0.38461538461538464,0,0,0
4804,3,0.125,0.38461538461538464,0,0,0
4805,3,0.25,0.6153846153846154,0,0,0
4806,3,0.125,0.38461538461538464,0,0,0
4808,2,0.0,0.15384615384615385,0,0,2
4809,2,0.0,0.23076923076923078,0,0,2
4811,2,0.0,0.07692307692307693,0,0,2
4839,2,0.125,0.15384615384615385,0,0,2
4840,3,0.25,0.38461538461538464,0,0,0
4841,3,0.0,0.23076923076923078,0,0,0
4842,3,0.0,0.3076923076923077,0,0,0
4843,3,0.0,0.23076923076923078,0,0,0
4844,3,0.0,0.23076923076923078,0,0,0
4847,3,0.0,0.3076923076923077,0,0,0
4848,3,0.125,0.4615384615384616,0,0,0
4849,3,0.0,0.3076923076923077,0,0,0
4850,3,0.125,0.38461538461538464,0,0,0
4851,3,0.0,0.23076923076923078,0,0,0
4852,3,0.0,0.23076923076923078,0,0,0
4853,2,0.25,0.3076923076923077,0,0,2
4854,3,0.125,0.38461538461538464,0,0,0
4855,3,0.125,0.38461538461538464,0,0,0
4856,3,0.0,0.23076923076923078,0,0,0
4857,3,0.25,0.4615384615384616,0,0,0
4858,3,0.125,0.23076923076923078,0,0,0
4859,3,0.0,0.15384615384615385,0,0,0
4860,3,0.0,0.23076923076923078,0,0,0
4861,3,0.125,0.3076923076923077,0,0,0
4862,3,0.0,0.23076923076923078,0,0,0
4863,3,0.125,0.38461538461538464,0,0,0
4865,3,0.125,0.38461538461538464,0,0,0
4868,3,0.125,0.38461538461538464,0,0,0
4869,3,0.125,0.23076923076923078,0,0,0
4870,3,0.25,0.38461538461538464,0,0,0
4871,3,0.125,0.5384615384615385,0,0,0
4872,3,0.0,0.23076923076923078,0,0,0
4873,3,0.125,0.4615384615384616,0,0,0
4874,3,0.0,0.23076923076923078,0,0,0
4876,3,0.0,0.23076923076923078,0,0,0
4877,3,0.125,0.38461538461538464,0,0,0
4878,3,0.0,0.3076923076923077,0,0,0
4879,3,0.0,0.15384615384615385,0,0,0
4880,3,0.125,0.3076923076923077,0,0,0
4881,3,0.0,0.15384615384615385,0,0,0
4882,3,0.0,0.23076923076923078,0,0,0
4885,3,0.125,0.23076923076923078,0,0,0
4886,3,0.125,0.23076923076923078,0,0,0
4887,3,0.0,0.23076923076923078,0,0,0
4888,3,0.125,0.38461538461538464,0,0,0
4889,3,0.125,0.23076923076923078,0,0,0
4890,3,0.0,0.23076923076923078,0,0,0
4891,3,0.0,0.23076923076923078,0,0,0
4892,3,0.125,0.3076923076923077,0,0,0
4893,3,0.25,0.3076923076923077,0,0,0
4894,3,0.125,0.3076923076923077,0,0,0
4895,3,0.125,0.4615384615384616,0,0,0
4896,3,0.0,0.23076923076923078,0,0,0
4897,3,0.25,0.4615384615384616,0,0,0
4898,3,0.125,0.3076923076923077,0,0,0
4899,3,0.125,0.23076923076923078,0,0,0
4900,3,0.0,0.23076923076923078,0,0,0
4901,3,0.125,0.3076923076923077,0,0,0
4902,3,0.25,0.3076923076923077,0,0,0
4903,3,0.0,0.3076923076923077,0,0,0
4904,3,0.0,0.23076923076923078,0,0,0
4905,3,0.25,0.4615384615384616,0,0,0
4906,3,0.125,0.23076923076923078,0,0,0
4907,3,0.25,0.38461538461538464,0,0,0
4908,3,0.0,0.15384615384615385,0,0,0
4909,3,0.125,0.38461538461538464,0,0,0
4910,3,0.125,0.38461538461538464,0,0,0
4911,3,0.125,0.4615384615384616,0,0,0
4912,3,0.125,0.38461538461538464,0,0,0
4913,3,0.125,0.23076923076923078,0,0,0
4914,3,0.25,0.3076923076923077,0,0,0
4915,3,0.0,0.15384615384615385,0,0,0
4916,3,0.25,0.4615384615384616,0,0,0
4917,3,0.125,0.3076923076923077,0,0,0
4918,3,0.125,0.38461538461538464,0,0,0
4919,3,0.25,0.3076923076923077,0,0,0
4920,3,0.125,0.38461538461538464,0,0,0
4921,3,0.125,0.38461538461538464,0,0,0
4922,3,0.125,0.3076923076923077,0,0,0
4923,3,0.0,0.23076923076923078,0,0,0
4924,3,0.0,0.23076923076923078,0,0,0
4925,3,0.125,0.38461538461538464,0,0,0
4926,3,0.0,0.15384615384615385,0,0,0
4927,3,0.125,0.38461538461538464,0,0,0
4928,3,0.25,0.3076923076923077,0,0,0
4929,3,0.125,0.4615384615384616,0,0,0
4931,3,0.125,0.3076923076923077,0,0,0
4933,3,0.25,0.4615384615384616,0,0,0
4934,3,0.25,0.38461538461538464,0,0,0
4935,3,0.25,0.38461538461538464,0,0,0
4936,3,0.0,0.15384615384615385,0,0,0
4937,3,0.0,0.23076923076923078,0,0,0
4938,3,0.125,0.3076923076923077,0,0,0
4939,3,0.125,0.3076923076923077,0,0,0
4940,3,0.125,0.3076923076923077,0,0,0
4941,3,0.125,0.3076923076923077,0,0,0
4942,3,0.125,0.23076923076923078,0,0,0
4943,3,0.0,0.23076923076923078,0,0,0
4944,3,0.125,0.38461538461538464,0,0,0
4949,3,0.125,0.23076923076923078,0,0,0
4953,3,0.25,0.38461538461538464,0,0,0
4954,3,0.25,0.38461538461538464,0,0,0
4955,3,0.125,0.23076923076923078,0,0,0
4956,3,0.125,0.38461538461538464,0,0,0
4957,3,0.25,0.4615384615384616,0,0,0
4959,3,0.125,0.3076923076923077,0,0,0
4960,3,0.125,0.4615384615384616,0,0,0
4961,3,0.125,0.3076923076923077,0,0,0
4962,3,0.25,0.38461538461538464,0,0,0
4963,3,0.25,0.38461538461538464,0,0,0
4964,2,0.125,0.38461538461538464,0,0,2
4965,3,0.25,0.38461538461538464,0,0,0
4966,3,0.125,0.23076923076923078,0,0,0
4967,3,0.125,0.3076923076923077,0,0,0
4968,3,0.125,0.3076923076923077,0,0,0
4969,3,0.125,0.3076923076923077,0,0,0
4970,3,0.125,0.38461538461538464,0,0,0
4971,3,0.0,0.15384615384615385,0,0,0
